Site,Stem_id,Plot,Date,Species,DBH,Distance,Azimuth,Genus,Specific epithet,Scientific name,Common name,Functional,secondary,tert,Notes
Talladega,1159,99,7/8/2022,CECA,25.5,2,290,Cercis ,canadensis,Cercis canadensis,eastern redbud,other,other,Encroaching,
Talladega,1160,100,7/6/2022,QURU,28.7,4.6,21,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,1161,100,7/6/2022,QURU,48.2,4.5,138,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,1162,100,7/6/2022,PITA,29.1,3.2,212,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1163,100,7/6/2022,PITA,37.8,1.4,220,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1164,100,7/6/2022,PITA,38.6,5.7,82,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1165,100,7/6/2022,PITA,42,4.6,265,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1166,100,7/6/2022,NYSY,15.9,0.5,74,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,1167,101,7/6/2022,QUAL,39.7,1.7,125,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
Talladega,1168,101,7/6/2022,PITA,20.9,6.3,60,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1169,101,7/6/2022,PITA,23.8,3.7,209,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1170,101,7/6/2022,PITA,29.2,4.1,15,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1171,101,7/6/2022,PITA,30,7.7,192,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1172,101,7/6/2022,PITA,30.8,1,277,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1173,101,7/6/2022,PITA,35.2,1.4,32,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1174,101,7/6/2022,COFL,13.2,3.5,220,Cornus ,florida,Cornus florida,flowering dogwood,other,other,Encroaching,
Talladega,1175,101,7/6/2022,COFL,35.2,1.4,32,Cornus ,florida,Cornus florida,flowering dogwood,other,other,Encroaching,
Talladega,1176,101,7/6/2022,ACRU,32.5,3.6,263,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,1177,102,7/6/2022,QURU,44.6,5.2,45,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,1178,102,7/6/2022,PITA,18.8,6.1,256,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1179,102,7/6/2022,PITA,27.5,3.5,218,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1180,102,7/6/2022,PITA,38.9,2.9,302,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,1181,102,7/6/2022,PIPA,46.6,7.7,184,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,1182,102,7/6/2022,NYSY,11.4,6.5,128,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,1183,102,7/6/2022,NYSY,14.5,6.2,121,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
CR,1184,103,6/1/2022,PIPA,24.9,4.8,34,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1185,103,6/1/2022,PIPA,31,2.5,21,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1186,103,6/1/2022,PIPA,41.2,4.5,356,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1187,103,6/1/2022,PIPA,45.3,4.2,84,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1188,103,6/1/2022,PIPA,47.8,5.7,235,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1189,103,6/1/2022,OXAR,10,6.3,144,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
CR,1190,103,6/1/2022,OXAR,10.2,4.7,48,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
CR,1191,103,6/1/2022,OXAR,17.4,7.9,42,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
CR,1192,103,6/1/2022,LITU,25.5,7.9,139,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
CR,1193,103,6/1/2022,CARYA,18.1,3.1,181,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1194,103,6/1/2022,ACRU,10.4,6.3,309,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
CR,1195,104,6/1/2022,QUAL,12.1,5.2,71,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
CR,1196,104,6/1/2022,QURU,22.6,1.9,240,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
CR,1197,104,6/1/2022,QUAL,25.4,7.9,31,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
CR,1198,104,6/1/2022,QURU,27.2,4.6,26,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,"on datasheet, line draw from cell 17 - 27, ends with ""Norther Red"""
CR,1199,104,6/1/2022,PITA,16.5,8,16,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
CR,1200,104,6/1/2022,PIPA,27,3.6,163,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1201,104,6/1/2022,PIPA,31.3,1.7,232,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1202,104,6/1/2022,PIPA,33.8,5.7,124,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1203,104,6/1/2022,PIPA,34.8,4.1,314,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1204,104,6/1/2022,COFL,13.4,5.2,301,Cornus ,florida,Cornus florida,flowering dogwood,other,other,Encroaching,
CR,1205,104,6/1/2022,COFL,13.6,5.2,301,Cornus ,florida,Cornus florida,flowering dogwood,other,other,Encroaching,
CR,1206,104,6/1/2022,CARYA,11.2,4.5,342,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1207,104,6/1/2022,CARYA,14.7,5.8,138,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1208,104,6/1/2022,CARYA,15.1,6.7,51,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1209,104,6/1/2022,CARYA,17.5,1.7,79,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1210,105,6/1/2022,QUMO,18.9,4.3,284,Quercus ,montana,Quercus montana,chestnut oak,Upland oak,Upland oak,Upland oak,
CR,1211,105,6/1/2022,QUMO,25.9,7.8,278,Quercus ,montana,Quercus montana,chestnut oak,Upland oak,Upland oak,Upland oak,
CR,1212,105,6/1/2022,QUMO,27.2,7.2,239,Quercus ,montana,Quercus montana,chestnut oak,Upland oak,Upland oak,Upland oak,
CR,1213,105,6/1/2022,PIPA,37.3,1.7,131,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1214,105,6/1/2022,PITA,43.6,2.1,208,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
CR,1215,105,6/1/2022,PIPA,45.2,2.6,17,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1216,105,6/1/2022,OXAR,18,4.1,182,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
CR,1217,105,6/1/2022,LITU,48.8,2.8,311,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
CR,1218,105,6/1/2022,CARYA,12.4,1.5,12,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1219,105,6/1/2022,CARYA,12.6,7.8,26,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1220,105,6/1/2022,CARYA,21.3,4,138,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1221,105,6/1/2022,CARYA,22.4,5.3,152,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
CR,1222,106,6/1/2022,QUVE,15.5,6.1,334,Quercus ,velutina,Quercus velutina,black oak,Upland oak,Upland oak,Upland oak,
CR,1223,106,6/1/2022,QUVE,34.3,6,219,Quercus ,velutina,Quercus velutina,black oak,Upland oak,Upland oak,Upland oak,
CR,1224,106,6/1/2022,PIPA,13.8,6,318,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1225,106,6/1/2022,PIPA,21.9,6.3,329,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1226,106,6/1/2022,PIPA,24.1,2.9,192,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1227,106,6/1/2022,PIPA,24.5,7.2,140,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1228,106,6/1/2022,PIPA,25.4,3.1,265,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1229,106,6/1/2022,PIPA,25.4,6.7,268,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1230,106,6/1/2022,PIPA,45.3,4.5,46,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1231,106,6/1/2022,ACRU,11.7,5.6,274,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
CR,1232,107,6/1/2022,QUVE,14.3,5.4,16,Quercus ,velutina,Quercus velutina,black oak,Upland oak,Upland oak,Upland oak,
CR,1233,107,6/1/2022,QUVE,16.4,7.4,128,Quercus ,velutina,Quercus velutina,black oak,Upland oak,Upland oak,Upland oak,
CR,1234,107,6/1/2022,QUVE,17.2,4.6,143,Quercus ,velutina,Quercus velutina,black oak,Upland oak,Upland oak,Upland oak,
CR,1235,107,6/1/2022,PIPA,15.1,1.2,352,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1236,107,6/1/2022,PIPA,17.1,4.3,303,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1237,107,6/1/2022,PIPA,17.2,7.2,42,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1238,107,6/1/2022,PIPA,17.5,5.6,39,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1239,107,6/1/2022,PIPA,22,3.8,79,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1240,107,6/1/2022,PIPA,26.3,2.1,88,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1241,107,6/1/2022,PIPA,26.6,2.4,11,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1242,107,6/1/2022,PIPA,26.6,6.1,149,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1243,107,6/1/2022,PIPA,28.6,3.8,90,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1244,107,6/1/2022,PIPA,32.3,6.1,38,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1245,107,6/1/2022,PIPA,33.4,3.4,242,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1246,107,6/1/2022,PIPA,34.9,3.1,219,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
CR,1247,107,6/1/2022,OXAR,13.5,1.6,140,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
CR,1248,107,6/1/2022,CARYA,7.2,6.2,51,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
